Project Code	Process ID	Sample ID	BIN	COI-5P Seq. Length	COI-5P Trace Count	COI-5P Accession	Image Count	Barcode Compliant	Flagged Record	Field ID	Museum ID	Collection Code	Institution Storing	Phylum	Class	Order	Family	Subfamily	Genus	Species	Identifier	Identifier Email	Identification Method	Taxonomy Notes	Sex	Reproduction	Extra Info	Notes	Voucher Status	Tissue Descriptor	Associated Taxa	Associated Specimens	Collectors	Collection Date	Country/Ocean	State/Province	Region	Sector	Exact Site	Lat	Lon	Elev	Elevation Precision	GPS Source	Collection Date Accuracy	Habitat	Sampling Protocol	Collection Notes
ASILO	ASILO755-17	CCDB-31127-H06					1	No	Yes	CCDB-31127-H06	USNM ENT 01345574	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Tachininae	Medinophyto	Medinophyto dilecta													L.Knutson	13-Apr-1972	Venezuela				Cojedes, Lake Taguanes									
ASILO	ASILO756-17	CCDB-31127-H07	BOLD:ACT8338	407[0n]	2.0	MG967793	1	No		CCDB-31127-H07	USNM ENT 01345575	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Tachininae	Neomintho		Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018					5					F.D.Parker	31-Jul-1967	Colombia				Mojana						60.0		Malaise Trap	4 PM to 7 AM
ASILO	ASILO757-17	CCDB-31127-H08		0[n]	2.0		1	No		CCDB-31127-H08	USNM ENT 01345576	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Tachininae	Neomintho	Neomintho celeris													G.Steyskal	25-Jun-1970	United States	West Virginia			Grafton									
ASILO	ASILO758-17	CCDB-31127-H09		0[n]	2.0		1	No		CCDB-31127-H09	USNM ENT 01345577	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Euthelaria														C.W.Rettenmeyer, M.E.Rettenmeyer	12-Apr-1956	Panama				Canal Zone, Barro Colorado Island									
ASILO	ASILO759-17	CCDB-31127-H10		307[0n]	4.0	MG968032	1	No		CCDB-31127-H10	USNM ENT 01345578	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Microchaetina	Microchaetina valida								Bio. Note No 1080 A.Hook					A.Hook	28-Jun-1980	United States	Texas			Big Bend Rio Grande VIII									
ASILO	ASILO760-17	CCDB-31127-H11					1	No		CCDB-31127-H11	USNM ENT 01345579	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Myiodexia	Myiodexia deserticola	USNM Curators				M		Cotype	CCGCA Coll						03-Dec-1966	Chile				Juroy, Autof Bossu Tamar									
ASILO	ASILO761-17	CCDB-31128-A01	BOLD:AAG2138	658[0n]	4.0	MG968185	1	Yes		CCDB-31128-A01	USNM ENT 01345580	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Ateloglossa	Ateloglossa marginalis	Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018										G.P.Holland	26-Jul-1952	Canada	British Columbia			Mount Revelstoke			1829.0						
ASILO	ASILO762-17	CCDB-31128-A02		263[0n]	4.0	MG968184	1	No		CCDB-31128-A02	USNM ENT 01345581	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Prosenoides	Prosenoides flavipes	USNM Curators												W.W.Wirth	11-May-1973	United States	Florida	Lee County		Sanibel Island								Malaise Trap	
ASILO	ASILO763-17	CCDB-31128-A03	BOLD:ADL1980	658[0n]	4.0	MG968225	1	Yes		CCDB-31128-A03	USNM ENT 01345582	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Ptilodexia	Ptilodexia anthracina	USNM Curators			BOLD_Curation_from_Rhamphinina anthracina|				Col MSV|No 631-3					P.A.Berry	16-Jul-1955	El Salvador				Rosario, Cuzcathan									
ASILO	ASILO764-17	CCDB-31128-A04		201[0n]	4.0	MG968100	1	No		CCDB-31128-A04	USNM ENT 01345583	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Echinodexia	Echinodexia pseudohystricia	USNM Curators												R.H.Painter, E.M.Painter	26-Aug-1959	Mexico	Morelos			Tepltzlan			1829.0						
ASILO	ASILO765-17	CCDB-31128-A05		0[n]	2.0		1	No		CCDB-31128-A05	USNM ENT 01345584	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Leptodexia		USNM Curators							Cochicote 88					J.C.HitchcockJR	04-Sep-1965	Peru				Huanuco			457.0						
ASILO	ASILO766-17	CCDB-31128-A06		0[n]	2.0		1	No		CCDB-31128-A06	USNM ENT 01345585	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Prorhynchops		USNM Curators												G.Drewry	01-Mar-1969	Puerto Rico				Luquillo National Forest, El Verde Field Station			350.0						
ASILO	ASILO767-17	CCDB-31128-A07		407[1n]	4.0	MG967816	1	No		CCDB-31128-A07	USNM ENT 01345586	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Tropidodexia		USNM Curators							No 714.84					P.A.Berry	11-Jan-1956	El Salvador				Cerro Verde									
ASILO	ASILO768-17	CCDB-31128-A08	BOLD:ADL1999	658[0n]	4.0	MG968035	1	Yes		CCDB-31128-A08	USNM ENT 01345587	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Philippodexia		USNM Curators												G.F.Hevel, W.E.Steiner	06-Aug-1983	Malaysia	Sabah			1 km South of Kundasang			1530.0						
ASILO	ASILO769-17	CCDB-31128-A09		407[0n]	2.0	MG968068	1	No		CCDB-31128-A09	USNM ENT 01345588	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Senostoma	Senostoma setiventre	USNM Curators												W.W.Wirth	15-Feb-1957	Australia	New South Wales			National Park									
ASILO	ASILO770-17	CCDB-31128-A10	BOLD:ACP8849	658[0n]	4.0	MG967881	1	Yes		CCDB-31128-A10	USNM ENT 01345589	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Zeuxia		USNM Curators							Site 2-39			Centaurea solstitialis		R.Sobhian	11-Jul-1995	Turkey				Ankara, Yaglipinar Village			1097.0						Emerged 26/28 Jul 1995
ASILO	ASILO771-17	CCDB-31128-A11	BOLD:ADL2385	658[0n]	4.0	MG968166	1	Yes		CCDB-31128-A11	USNM ENT 01345590	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Opsotheresia	Opsotheresia bigelowi	USNM Curators			BOLD_Curation_from_Obsotheresia nigricornis|									A.Friedberg	08-Jul-1979	United States	Virginia	Warren County		Skyline Drive, 3 Miles South of Front Royal									
ASILO	ASILO772-17	CCDB-31128-A12		0[n]	2.0		1	No		CCDB-31128-A12	USNM ENT 01345591	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Amphibolia	Amphibolia vidua	USNM Curators			BOLD_Curation_from_Amphibolia valentina|									R.W.Burrell	21-Feb-1931	Australia	Tasmania			Hobart									
ASILO	ASILO773-17	CCDB-31128-B01		367[0n]	2.0	MG968024	1	No		CCDB-31128-B01	USNM ENT 01345592	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Chetogaster	Chetogaster violacea	S. J. Paramonov		Det Label (no date)		M								N.Cunynghame	09-Mar-1960	Australia	Australian Capital Territory			Mount Stromlo									
ASILO	ASILO774-17	CCDB-31128-B02	BOLD:ADL0416	658[0n]	4.0	MG967972	1	Yes		CCDB-31128-B02	USNM ENT 01345593	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Formosia		USNM Curators												S.E.Miller, P.M.Miller	24-Jul-1983	Papua New Guinea	Morobe		Wau	Wau Ecology Institute	-7.34	146.715	1200.0			12.0	Secondary Montane Forest		
ASILO	ASILO775-17	CCDB-31128-B03		0[n]	2.0		1	No		CCDB-31128-B03	USNM ENT 01345594	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Prodiaphania	Prodiaphania georgei	S. J. Paramonov		Det Label (no date)		F			WA					E.F.Reik	04-Nov-1958	Australia	Western Australia			10 West of Watheroo									
ASILO	ASILO776-17	CCDB-31128-B04		407[0n]	2.0		1	No	Yes	CCDB-31128-B04	USNM ENT 01345595	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Rutilia	Rutilia splendida	USNM Curators			BOLD_Curation_from_Rutilia speldida|				William D. Sumlin III Entomological Expedition to Australia 1978-1979					W.D.Sumlin	07-Dec-1978	Australia	Queensland			31 km North of Ayr									
ASILO	ASILO777-17	CCDB-31128-B05					1	No		CCDB-31128-B05	USNM ENT 01345596	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Goniochaeta	Goniochaeta plagioides	C. W. Sabrosky		Det Label (no date)					2TC					M.McKinnerney	04-Aug-1976	United States	Texas			Hueco Hills, 24 Miles East of El Paso									
ASILO	ASILO778-17	CCDB-31128-B06		407[0n]	2.0	MG968056	1	No		CCDB-31128-B06	USNM ENT 01345597	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Hyleorus		USNM Curators												P.J.Spangler	29-Apr-1968	Uganda				Ankole, Kichwamba						6.0			
ASILO	ASILO779-17	CCDB-31128-B07		0[n]	2.0		1	No		CCDB-31128-B07	USNM ENT 01345598	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Itavoria		USNM Curators												A.S.Menke, L.Hollenverg	08-Apr-1981	Venezuela	Lara			El Parque nacional Yacambu						2.0			
ASILO	ASILO780-17	CCDB-31128-B08		0[n]	2.0		1	No		CCDB-31128-B08	USNM ENT 01345599	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Actinoplagia	Actinoplagia koehleri	USNM Curators										Host Helicoverpa armigera		Parker, Berry, Silveira	20-Jan-1945	Uruguay				Montevideo South American Paras Lab									
ASILO	ASILO781-17	CCDB-31128-B09	BOLD:ADL0773	611[0n]	4.0	MG968070	1	Yes		CCDB-31128-B09	USNM ENT 01345600	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Chaetoplagia	Chaetoplagia atripennis	USNM Curators												Grissell, Menke	05-Jul-1983	United States	Nebraska	Cherry County		Valentine Nat Wildlife Refuge									
ASILO	ASILO782-17	CCDB-31128-B10		307[0n]	2.0	MG968025	1	No		CCDB-31128-B10	USNM ENT 01345601	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Opsophagus		USNM Curators												D.R.Davis	25-Dec-1981	Chile				Chiloe Island, 1 km East of Lago Tephuhueco, 40 air km Southwest of Castro			100.0			2.0			
ASILO	ASILO783-17	CCDB-31128-B11		0[n]	2.0		1	No		CCDB-31128-B11	USNM ENT 01345602	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Paedarium		USNM Curators							Brendin-Archbold Smithsonian Biological Survey Dominica					W.W.Wirth	31-Mar-1965	Dominican Republic				W.I. Clarke Hall						10.0		Malaise Trap	
ASILO	ASILO784-17	CCDB-31128-B12		407[0n]	2.0		1	No	Yes	CCDB-31128-B12	USNM ENT 01345603	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Plagiomima		USNM Curators										Hellothus on alfalfa		G.J.Puterka	24-Jun-1981	United States	Texas	Knox County											Emerged
ASILO	ASILO785-17	CCDB-31128-C01					1	No		CCDB-31128-C01	USNM ENT 01345604	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Tachininae	Uruleskia		USNM Curators							YD137						21-Mar-1972	United States	Colorado			Pawnee Grassland, Pasture Trap #1, Nunn									
ASILO	ASILO786-17	CCDB-31128-C02	BOLD:ADE2174	407[0n]	4.0	MG967987	1	No		CCDB-31128-C02	USNM ENT 01345605	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Phaeodema	Phaeodema mystacina	USNM Curators												N.E.Woodley	25-Jan-1998	Chile	Los Lagos	Osorno		Rio Pescadores, Southeast side Lago Puyehue	-40.717	-72.4							
ASILO	ASILO787-17	CCDB-31128-C03		407[0n]	2.0	MG967938	1	No		CCDB-31128-C03	USNM ENT 01345606	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Euantha	Euantha aucta	USNM Curators			BOLD_Curation_from_Euthana aucta|									W.N.Mathis	19-Sep-1988	Peru				Madre de Dios, Manu, River Manu, Pakitza, 5 km East of Aguajal									
ASILO	ASILO788-17	CCDB-31128-C04					1	No		CCDB-31128-C04	USNM ENT 01345607	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Thelairodes	Thelairodes paradoxicus	USNM Curators			BOLD_Curation_from_Thelairodes paradoxica|				San Antonio 58					J.C.HitchcockJr	23-Aug-1965	Peru				Loreto			152.0						
ASILO	ASILO789-17	CCDB-31128-C05	BOLD:ADL2056	658[0n]	4.0	MG968067	1	Yes		CCDB-31128-C05	USNM ENT 01345608	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Torocca	Torocca fasciata	USNM Curators												K.V.Krombein, T.Wijesinhe, S.Sifiwardane, L.Jayawickrema, T.Gunawardane	11-Sep-1980	Sri Lanka	North Western	Kurunegala		Kurunegala, Badagomuwa Jungle						1.0		Free Hand	
ASILO	ASILO790-17	CCDB-31128-C06	BOLD:AAK0123	658[0n]	4.0	MG968168	1	Yes		CCDB-31128-C06	USNM ENT 01345609	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Xanthodexia		USNM Curators												A.B.Gurney	11-May-1975	Ecuador	Manabi			38 km East of Portoviejo									
ASILO	ASILO791-17	CCDB-31128-C07	BOLD:ADL1098	658[0n]	4.0	MG968149	1	Yes		CCDB-31128-C07	USNM ENT 01345610	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Phasiops	Phasiops flavus	USNM Curators												N.E.Woodley	11-Jul-1999	United States	Maryland	Montgomery County		McKee-Beshers Wildlife Area	39.075	-77.383	6.0						
ASILO	ASILO792-17	CCDB-31128-C08					1	No		CCDB-31128-C08	USNM ENT 01345611	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Tachininae	Icelia	Icelia triquetra	J. H. Guimaraes		Det Label (no date)											05-Feb-1957	Panama				Pacora River								Blanton Light Trap	
ASILO	ASILO793-17	CCDB-31128-C09					1	No		CCDB-31128-C09	USNM ENT 01345612	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae		Tromodesiana	Tromodesiana thomae	USNM Curators		Det Label (no date)										G.Drewry	22-Mar-1969	Puerto Rico				Luquillo National Forest, El Verde Field Station			350.0						
ASILO	ASILO794-17	CCDB-31128-C10		307[0n]	4.0	MG968195	1	No		CCDB-31128-C10	USNM ENT 01345613	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Trichodura	Trichodura recta	USNM Curators			BOLD_Curation_from_Trichoduropsis recta|									W.W.Wirth	31-Jul-1967	Panama				Cerro Campana						30.0			
ASILO	ASILO795-17	CCDB-31128-C11		0[n]	2.0		1	No		CCDB-31128-C11	USNM ENT 01345614	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Trichodura		USNM Curators												C.H.Ballou	27-Jun-1937	Costa Rica	San Jose	San Sebastian		Paso Ancho									
ASILO	ASILO796-17	CCDB-31128-C12					1	No		CCDB-31128-C12	USNM ENT 01345615	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Tachinidae	Dexiinae	Neosolieria		USNM Curators		Det Label (no date)										M.R.Vaughn	21-May-1958	Nicaragua				Banco Station Rita Boaro									
ASILO	ASILO797-17	CCDB-31128-D01		307[0n]	2.0	MG968075	1	No		CCDB-31128-D01	USNM ENT 01345616	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Afromydaea		USNM Curators												P.J.Spangler	05-May-1968	Uganda				Ankole, Kichwamba						4.0			
ASILO	ASILO798-17	CCDB-31128-D02		658[0n]	4.0		1	Yes	Yes	CCDB-31128-D02	USNM ENT 01345617	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Alluaudinella	Alluaudinella bivittata	USNM Curators												W.N.Mathis	08-Apr-1986	Seychelles				Mahe Airport						1.0			
ASILO	ASILO799-17	CCDB-31128-D03		0[n]	2.0		1	No		CCDB-31128-D03	USNM ENT 01345618	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Anaphalantus	Anaphalantus longicornis	USNM Curators												P.J.Spangler	05-May-1968	Uganda				Ankole, Kichwamba						4.0			
ASILO	ASILO800-17	CCDB-31128-D04					1	No		CCDB-31128-D04	USNM ENT 01345619	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae	Mydaeinae	Gymnodia	Gymnodia nigrogrisea	USNM Curators			BOLD_Curation_from_Brontaea nigrogrisea|									S.Shinonaga	18-Sep-1972	Japan	Chubu			Chiba City									
ASILO	ASILO801-17	CCDB-31128-D05					1	No		CCDB-31128-D05	USNM ENT 01345620	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Camptotarsopoda		USNM Curators												P.J.Spangler	29-Apr-1968	Uganda				Ankole, Kichwamba						6.0			
ASILO	ASILO802-17	CCDB-31128-D06					1	No		CCDB-31128-D06	USNM ENT 01345621	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Dasymorellia	Dasymorellia trichops	USNM Curators							16|e|			Solanum andigenum		L.Posada	09-Dec-1953	Colombia	Narino			San Juan de Pasto			2700.0						
ASILO	ASILO803-17	CCDB-31128-D07		658[0n]	4.0		1	Yes	Yes	CCDB-31128-D07	USNM ENT 01345622	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Dendrophaonia		USNM Curators										Sciurus carolinensis		T.J.Spilman	18-Nov-1976	United States	Maryland	Queen Annes County		Carmichael									In Nest Box
ASILO	ASILO804-17	CCDB-31128-D08		0[n]	4.0		1	No		CCDB-31128-D08	USNM ENT 01345623	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Dimorphia	Dimorphia spp.	USNM Curators			BOLD_Curation_from_Dimorpha spp|									P.J.Spangler	20-Apr-1968	Kenya				Ngong Forestry Station						7.0		Malaise Trap	
ASILO	ASILO805-17	CCDB-31128-D09					1	No		CCDB-31128-D09	USNM ENT 01345624	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae	Muscinae	Eudasyphora	Eudasyphora cyanella	USNM Curators												A.Friedberg	31-May-1980	Israel				Mount Carmel									
ASILO	ASILO806-17	CCDB-31128-D10					1	No		CCDB-31128-D10	USNM ENT 01345625	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae	Muscinae	Eudasyphora	Eudasyphora cyanicolor	USNM Curators			BOLD_Curation_from_Pyrellia cyanicolor|									C.W.Sabrosky	16-Jul-1955	United States	West Virginia			Cranberry Glades									
ASILO	ASILO807-17	CCDB-31128-D11		0[n]	2.0		1	No		CCDB-31128-D11	USNM ENT 01345626	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Fraserella	Fraserella altivolans	USNM Curators		Det Label (no date)										H.E.McClure	21-Oct-1961	Malaysia				Selangor Gombak Forest Reserve									Tree Platform
ASILO	ASILO808-17	CCDB-31128-D12					1	No		CCDB-31128-D12	USNM ENT 01345627	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Hennigmyia		USNM Curators												P.J.Spangler	05-May-1968	Uganda				Ankole, Kichwamba						4.0			
ASILO	ASILO809-17	CCDB-31128-E01	BOLD:ADL2333	658[0n]	2.0	MG968080	1	No		CCDB-31128-E01	USNM ENT 01345628	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Limnohelina		A. C. Ront		Det Label (1990)										T.H.Davies	21-Mar-1968	New Zealand				Haumoana, Hakes Bay						14.0			
ASILO	ASILO810-17	CCDB-31128-E02		0[n]	2.0		1	No		CCDB-31128-E02	USNM ENT 01345629	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Lispoides	Lispoides aequifrons	USNM Curators			BOLD_Curation_from_Lispoides aeuifrons|									H.C.Huckett	13-Jul-1957	United States	Maine			Mount Katahdin						10.0			
ASILO	ASILO811-17	CCDB-31128-E03	BOLD:ADL0442	658[0n]	4.0	MG968107	1	Yes		CCDB-31128-E03	USNM ENT 01345630	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Megophyra	Megophyra multisetosa	S. Shinonaga, R. Kano		Det Label (1973)										S.Shinonaga	01-May-1973	Japan				Tsushima Island, Mount Mitake									
ASILO	ASILO812-17	CCDB-31128-E04					1	No		CCDB-31128-E04	USNM ENT 01345631	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Mitroplatia	Mitroplatia albisquama	USNM Curators												K.V.Krombein, T.Wijesinhe, S.Sifiwardane, L.Jayawickrema, T.Gunawardane	03-Mar-1979	Sri Lanka	Central	Matale		Kibissa Jungle, 0.5 Miles West of Sigiriya						2.0		Malaise Trap	
ASILO	ASILO813-17	CCDB-31128-E05		407[0n]	2.0	MG968253	1	No		CCDB-31128-E05	USNM ENT 01345632	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Muscidae		Myiophaea	Myiophaea spissa	A. C. Pont		Det Label (1991)										S.E. Miller, P.M. Miller	21-Aug-1983	Papua New Guinea	Western Highlands		Near Mount Hagen	Baiyer River Wildlife Sanctuary	-5.5	144.167	1220.0		Wikipedia				
